year,month,day,dep_time,arr_time,carrier,tailnum,flight,origin,dest,carrier_delay,weather_delay,nas_delay,aircraft_delay
2014,7,10,2003,2253,UA,N27733,1075,EWR,SNA,0,52,0,37
2014,7,12,1845,2119,DL,N932DL,2044,JFK,ATL,0,16,0,0
2014,7,12,2001,2321,UA,N12114,1127,EWR,SFO,0,118,0,0
2014,7,12,1853,2230,UA,N47414,1596,EWR,SFO,0,29,2,0
2014,7,13,2140,2316,WN,N716SW,1420,EWR,BNA,0,13,16,182
2014,7,13,2107,2300,WN,N446WN,3345,EWR,STL,0,129,3,78
2014,7,13,210,316,B6,N306JB,486,JFK,ROC,0,17,0,189
2014,7,13,125,235,B6,N309JB,702,JFK,BUF,0,4,0,199
2014,7,13,2102,2236,B6,N229JB,418,JFK,BOS,0,9,11,43
2014,7,13,15,110,B6,N328JB,618,JFK,BOS,0,76,0,57
2014,7,13,1450,1619,B6,N273JB,2402,JFK,BUF,0,51,2,0
2014,7,13,2243,31,B6,N281JB,102,JFK,BUF,0,243,7,0
2014,7,13,1827,2213,B6,N547JB,167,JFK,OAK,0,117,18,0
2014,7,13,1922,2316,B6,N630JB,359,JFK,BUR,0,99,47,3
2014,7,13,2137,34,B6,N913JB,711,JFK,LAS,0,21,11,137
2014,7,13,152,307,B6,N323JB,105,JFK,ORD,0,5,0,225
2014,7,13,2139,44,EV,N12201,4085,EWR,OMA,22,46,48,0
2014,7,13,2011,2131,EV,N11565,4131,EWR,RIC,0,40,0,11
2014,7,13,2209,2349,EV,N16976,4224,EWR,MKE,10,31,10,32
2014,7,13,115,325,EV,N14158,4321,EWR,MCI,0,241,0,0
2014,7,13,33,226,EV,N29917,4370,EWR,CHS,0,227,0,0
2014,7,13,2211,28,EV,N12967,4382,EWR,DTW,11,181,11,24
2014,7,13,2022,2235,EV,N16987,4244,EWR,CVG,0,52,0,30
2014,7,13,2128,8,EV,N13553,4543,EWR,DSM,0,76,39,0
2014,7,13,30,137,EV,N15574,4389,EWR,ROC,0,134,0,0
2014,7,13,2210,39,EV,N26545,4576,EWR,GRR,22,357,22,22
2014,7,13,116,209,EV,N12564,4695,EWR,MHT,0,167,0,0
2014,7,13,1856,2208,F9,N216FR,507,LGA,DEN,0,137,61,0
2014,7,13,52,226,EV,N14960,3809,EWR,CLT,0,157,0,0
2014,7,13,1937,2334,MQ,N837MQ,3616,LGA,SDF,0,10,112,67
2014,7,14,2110,2315,WN,N270WN,4807,EWR,MDW,0,185,25,0
2014,7,14,1928,2158,WN,N931WN,3345,EWR,STL,0,105,40,3
2014,7,14,1702,1928,AA,N3AKAA,343,LGA,ORD,0,52,36,0
2014,7,14,2029,2315,AA,N3CUAA,1102,LGA,MIA,0,225,0,0
2014,7,14,2014,2350,AA,N3LFAA,1144,LGA,DFW,0,4,41,75
2014,7,14,2134,20,AA,N3DFAA,2437,LGA,MIA,0,3,0,92
2014,7,14,2255,13,B6,N292JB,686,JFK,ROC,0,119,0,0
2014,7,14,151,338,B6,N306JB,108,JFK,PWM,0,191,29,0
2014,7,14,140,326,B6,N198JB,486,JFK,ROC,0,191,25,0
2014,7,14,2153,2300,B6,N231JB,1516,JFK,SYR,0,268,0,0
2014,7,14,38,357,B6,N351JB,1183,JFK,MCO,0,159,36,0
2014,7,14,9,155,B6,N247JB,234,JFK,BTV,0,89,30,0
2014,7,14,2312,46,B6,N266JB,2302,JFK,BUF,0,386,0,0
2014,7,14,2258,144,B6,N535JB,263,JFK,SEA,0,326,0,0
2014,7,14,1851,2313,B6,N565JB,1013,JFK,LGB,0,26,77,0
2014,7,14,2119,7,B6,N645JB,1117,LGA,TPA,0,262,0,8
2014,7,14,101,455,B6,N653JB,359,JFK,BUR,0,110,346,32
2014,7,14,2348,316,B6,N537JB,523,JFK,LAX,0,169,23,0
2014,7,14,2400,333,B6,N547JB,1201,JFK,FLL,0,93,35,32
2014,7,14,21,347,B6,N570JB,611,JFK,LAS,0,156,56,0
2014,7,14,9,143,B6,N661JB,718,JFK,BOS,0,70,27,0
2014,7,14,6,425,B6,N706JB,1295,JFK,AUS,0,187,83,0
2014,7,14,5,502,B6,N627JB,1203,JFK,SJU,0,98,61,0
2014,7,14,2352,246,B6,N633JB,1083,JFK,MCO,0,203,4,0
2014,7,14,58,436,B6,N643JB,1205,JFK,PDX,0,248,29,0
2014,7,14,2251,248,B6,N618JB,669,JFK,SJC,0,251,36,10
2014,7,14,2249,200,B6,N809JB,161,JFK,SMF,0,156,0,46
2014,7,14,2327,248,DL,N156DL,427,JFK,LAX,0,146,0,0
2014,7,14,2206,47,DL,N380DA,438,JFK,PDX,0,48,0,0
2014,7,14,137,326,DL,N337NB,459,JFK,BOS,0,18,21,204
2014,7,14,1955,2253,DL,N822DN,858,LGA,ATL,11,92,20,12
2014,7,14,2224,110,DL,N6709,2022,JFK,LAS,0,250,0,0
2014,7,14,1949,2219,DL,N917DL,2057,LGA,ATL,0,132,0,0
2014,7,14,33,419,DL,N3748Y,2256,JFK,AUS,0,356,26,0
2014,7,14,2350,238,DL,N371DA,2303,JFK,PDX,0,395,0,0
2014,7,14,2356,248,DL,N3767,2323,JFK,LAS,0,170,0,0
2014,7,14,2127,2251,DL,N337NB,2466,JFK,BOS,0,64,0,174
2014,7,14,2317,144,B6,N323JB,775,JFK,MSY,0,92,15,0
2014,7,14,2240,54,EV,N13992,3267,EWR,ORF,2,459,50,0
2014,7,14,2213,21,EV,N15985,4140,EWR,RIC,40,123,40,223
2014,7,14,2237,136,EV,N16976,4152,EWR,ATL,8,195,24,0
2014,7,14,2331,52,EV,N26549,4186,EWR,DCA,5,11,5,106
2014,7,14,2135,2338,EV,N14920,4191,EWR,BNA,32,138,32,76
2014,7,14,2135,26,EV,N12163,4294,EWR,SAV,0,303,33,0
2014,7,14,2157,2337,EV,N10156,4299,EWR,DCA,24,294,24,21
2014,7,14,2132,19,EV,N27190,4328,EWR,MSY,27,209,27,85
2014,7,14,2057,2348,EV,N15555,4244,EWR,CVG,35,82,35,25
2014,7,14,2124,2328,EV,N13553,4423,EWR,PIT,38,92,38,119
2014,7,14,2052,2320,EV,N48901,4581,EWR,CMH,36,50,36,114
2014,7,14,2115,2333,EV,N14543,4701,EWR,DAY,23,42,23,202
2014,7,14,2251,30,EV,N834AS,5714,JFK,IAD,15,13,15,173
2014,7,14,2309,54,EV,N14907,6049,EWR,IAD,23,164,23,27
2014,7,14,1514,1658,MQ,N502MQ,3029,LGA,STL,0,15,4,4
2014,7,14,2149,2329,MQ,N802MQ,3011,LGA,RIC,0,109,15,0
2014,7,14,2021,2224,MQ,N816MQ,3099,LGA,ORF,0,52,33,0
2014,7,14,2019,2208,MQ,N527MQ,2839,LGA,STL,0,39,14,0
2014,7,14,2123,2332,MQ,N844MQ,3588,LGA,SDF,0,326,0,16
2014,7,14,2053,2257,MQ,N837MQ,3573,LGA,CMH,0,24,14,0
2014,7,14,2136,122,EV,N14573,5811,EWR,JAX,0,381,70,0
2014,7,14,2152,138,UA,N57868,1416,EWR,LAX,0,203,42,0
2014,7,14,2246,137,UA,N16701,1437,EWR,DFW,0,277,15,0
2014,7,14,1759,2302,UA,N79279,1479,EWR,LAX,0,7,99,23
2014,7,14,2023,2241,UA,N37263,1481,EWR,PHX,0,37,0,43
2014,7,14,2041,2353,UA,N37474,1526,EWR,LAX,0,85,0,0
2014,7,14,131,401,UA,N75433,1552,EWR,PBI,0,11,0,207
2014,7,14,34,323,UA,N37462,3,EWR,LAX,0,142,0,0
2014,7,14,1743,2018,UA,N802UA,202,EWR,LAS,0,3,0,38
2014,7,14,1541,2002,UA,N587UA,257,JFK,SFO,0,11,64,0
2014,7,14,2341,227,UA,N418UA,305,EWR,DEN,0,142,13,0
2014,7,14,2126,130,UA,N413UA,319,EWR,LAS,0,25,82,51
2014,7,14,2236,210,UA,N424UA,346,EWR,PBI,0,337,45,0
2014,7,14,2151,149,UA,N460UA,357,EWR,TPA,0,197,54,24
2014,7,14,2258,205,UA,N809UA,388,EWR,IAH,0,89,21,0
2014,7,14,2215,115,UA,N597UA,445,JFK,LAX,0,91,0,0
2014,7,14,2244,140,UA,N568UA,514,JFK,SFO,0,206,0,2
2014,7,14,2329,237,UA,N850UA,646,EWR,LAX,0,28,0,169
2014,7,14,1832,2121,UA,N832UA,691,LGA,ORD,0,18,74,13
2014,7,14,2039,17,UA,N39416,1049,EWR,SFO,0,44,2,0
2014,7,14,135,514,UA,N39463,1071,EWR,BQN,0,98,0,186
2014,7,14,2153,2,UA,N73278,1081,EWR,BOS,0,58,52,0
2014,7,14,2159,132,UA,N33103,1109,EWR,MCO,0,269,35,0
2014,7,14,2024,2335,UA,N63820,1127,EWR,SFO,0,90,0,4
2014,7,14,2013,2253,UA,N16234,1128,LGA,IAH,0,14,0,40
2014,7,14,2151,14,UA,N21723,1177,EWR,ORD,0,292,41,0
2014,7,14,2013,2147,UA,N37273,1195,EWR,CLE,0,85,0,7
2014,7,14,2241,202,UA,N47414,1242,EWR,SAN,0,139,20,52
2014,7,14,145,412,UA,N19141,1725,EWR,IAH,0,496,0,36
2014,7,14,1355,1528,UA,N19130,1734,EWR,ORD,0,55,8,0
2014,7,14,2222,40,US,N161UW,671,JFK,PHX,0,349,0,0
2014,7,14,2000,2250,US,N654AW,1837,LGA,CLT,51,239,0,0
2014,7,14,1754,1950,US,N947UW,2089,LGA,PHL,0,1,38,13
2014,7,14,1811,2027,US,N956UW,2189,LGA,DCA,0,11,51,60
2014,7,15,2158,38,UA,N69818,3,EWR,LAX,0,23,0,0
2014,7,15,1644,1955,UA,N597UA,257,JFK,SFO,0,68,0,0
2014,7,15,1607,1859,UA,N423UA,315,EWR,MCO,0,27,3,0
2014,7,15,2049,2324,UA,N452UA,356,LGA,IAH,0,104,0,107
2014,7,15,1543,1831,UA,N441UA,424,LGA,IAH,0,39,0,0
2014,7,15,1943,2332,UA,N587UA,514,JFK,SFO,0,38,6,36
2014,7,15,2041,2151,UA,N810UA,520,EWR,BOS,0,47,0,94
2014,7,15,1909,2313,UA,N510UA,535,JFK,LAX,0,42,50,32
2014,7,15,138,346,WN,N771SA,2066,LGA,ATL,0,279,0,2
2014,7,15,2313,30,WN,N298WN,2288,LGA,CAK,0,4,0,226
2014,7,15,2206,148,AA,N785AA,133,JFK,LAX,0,96,22,240
2014,7,15,1847,2255,AA,N3EHAA,235,JFK,SEA,0,47,43,0
2014,7,15,2344,302,AA,N790AA,163,JFK,SFO,0,100,0,107
2014,7,15,2122,31,AA,N783AA,181,JFK,LAX,0,76,0,145
2014,7,15,2349,258,AA,N787AA,185,JFK,LAX,0,174,5,0
2014,7,15,2126,17,AA,N794AA,293,JFK,LAX,0,81,0,12
2014,7,15,2045,2153,AA,N3CJAA,343,LGA,ORD,0,86,0,147
2014,7,15,2133,2243,AA,N3CMAA,363,LGA,ORD,0,13,0,70
2014,7,15,2219,2331,AA,N3GPAA,371,LGA,ORD,0,2,0,79
2014,7,15,1757,2037,AA,N3AUAA,1114,LGA,DFW,0,2,0,175
2014,7,15,1535,1925,AA,N3BKAA,2248,LGA,MIA,0,55,20,0
2014,7,15,2038,2347,AA,N345AA,2449,JFK,MIA,0,51,0,221
2014,7,15,2126,46,B6,N715JB,167,JFK,OAK,0,216,0,72
2014,7,15,1607,1711,B6,N279JB,1338,JFK,MVY,0,145,0,0
2014,7,15,28,310,B6,N279JB,1183,JFK,MCO,0,45,0,103
2014,7,15,1619,1921,B6,N266JB,325,JFK,TPA,0,94,0,5
2014,7,15,1627,2023,B6,N306JB,581,JFK,HOU,0,75,65,22
2014,7,15,2241,8,B6,N323JB,418,JFK,BOS,0,2,4,149
2014,7,15,10,425,B6,N294JB,1103,JFK,SJU,0,44,18,116
2014,7,15,1740,2122,B6,N534JB,89,JFK,SAN,0,21,41,34
2014,7,15,1607,2104,B6,N559JB,301,JFK,FLL,0,98,113,0
2014,7,15,2202,30,B6,N507JB,283,JFK,MCO,0,329,0,0
2014,7,15,2125,113,B6,N585JB,803,JFK,SJU,0,228,0,12
2014,7,15,1624,2034,B6,N594JB,1883,JFK,MCO,0,115,73,0
2014,7,15,2104,2233,B6,N354JB,2402,JFK,BUF,319,106,2,0
2014,7,15,2151,122,B6,N789JB,1295,JFK,AUS,0,23,35,29
2014,7,15,2137,31,B6,N793JB,65,JFK,ABQ,0,117,0,0
2014,7,15,2306,317,B6,N598JB,1203,JFK,SJU,0,39,15,0
2014,7,15,1627,2032,B6,N646JB,477,JFK,JAX,0,99,91,0
2014,7,15,1803,2041,AA,N3HLAA,1120,LGA,DFW,0,2,0,119
2014,7,15,1653,2034,B6,N804JB,703,JFK,SJU,0,88,0,7
2014,7,15,1715,2111,B6,N806JB,1801,JFK,FLL,0,76,41,0
2014,7,15,2029,2303,B6,N905JB,711,JFK,LAS,0,78,0,0
2014,7,15,2045,2256,DL,N807DN,221,LGA,ATL,4,48,0,144
2014,7,15,2146,101,DL,N3767,409,JFK,MIA,0,50,0,117
2014,7,15,1849,2301,DL,N180DN,417,JFK,LAX,0,44,47,0
2014,7,15,1935,2340,DL,N707TW,419,JFK,SFO,0,42,11,58
2014,7,15,1734,2044,DL,N155DL,425,JFK,LAX,0,118,0,0
2014,7,15,156,436,DL,N139DL,427,JFK,LAX,0,254,0,0
2014,7,15,2050,2319,DL,N382DA,433,JFK,DEN,0,59,0,0
2014,7,15,2112,18,DL,N711ZX,435,JFK,SFO,0,38,0,31
2014,7,15,1945,2316,DL,N717TW,442,JFK,SEA,0,260,0,0
2014,7,15,2034,2324,DL,N648DL,443,JFK,SEA,0,46,0,20
2014,7,15,2152,106,DL,N673DL,448,JFK,SLC,0,26,0,315
2014,7,15,1918,2320,DL,N721TW,477,JFK,LAX,0,60,34,93
2014,7,15,1605,1907,DL,N709TW,486,JFK,SFO,0,57,0,0
2014,7,15,1527,1832,DL,N316NB,1685,LGA,MCO,0,45,10,13
2014,7,15,2034,2245,DL,N335NB,1715,LGA,MSY,0,124,0,0
2014,7,15,1516,1853,DL,N319NB,1779,LGA,FLL,0,47,26,0
2014,7,15,1524,1703,DL,N945DL,1819,LGA,MSP,0,26,0,0
2014,7,15,2057,5,DL,N351NB,1935,LGA,TPA,0,61,4,117
2014,7,15,2019,2204,DL,N951DL,2019,LGA,MSP,29,38,0,0
2014,7,15,1927,2253,DL,N690DL,2022,JFK,LAS,0,82,31,0
2014,7,15,1639,1919,DL,N3747D,2043,JFK,ATL,0,19,0,35
2014,7,15,1905,2331,DL,N384DA,2065,JFK,FLL,54,95,55,16
2014,7,15,1629,1840,DL,N385DN,2082,JFK,LAS,0,40,0,0
2014,7,15,2037,2225,DL,N931DL,2131,LGA,DTW,0,49,0,65
2014,7,15,1608,1949,DL,N383DN,2188,JFK,SJU,0,46,0,0
2014,7,15,1752,2041,DL,N713TW,2201,JFK,ATL,0,22,0,49
2014,7,15,1713,2032,DL,N3730B,2303,JFK,PDX,0,29,0,0
2014,7,15,2146,31,DL,N375DA,2323,JFK,LAS,0,33,0,0
2014,7,15,2100,106,DL,N3765,2364,JFK,SJU,0,45,0,0
2014,7,15,1620,1943,DL,N380DA,2459,JFK,MCO,0,20,18,0
2014,7,15,1903,2304,DL,N3742C,2616,JFK,SAN,0,32,43,0
2014,7,15,1650,1807,EV,N16541,4372,EWR,DCA,0,128,0,0
2014,7,15,1457,1726,EV,N13979,4447,EWR,ATL,0,32,0,0
2014,7,15,1604,1805,MQ,N649MQ,2793,JFK,CMH,0,64,11,0
2014,7,15,1424,1659,MQ,N816MQ,2796,LGA,DAY,0,25,40,0
2014,7,15,1600,1731,MQ,N507MQ,3029,LGA,STL,0,56,0,0
2014,7,15,1537,1719,MQ,N511MQ,2995,LGA,CMH,0,29,0,0
2014,7,15,1529,1711,MQ,N857MQ,3199,LGA,GSO,0,26,0,0
2014,7,15,1559,1720,MQ,N694MQ,3231,JFK,PIT,0,35,0,0
2014,7,15,1543,1757,MQ,N519MQ,3553,LGA,XNA,0,43,4,0
2014,7,15,2105,2256,MQ,N855MQ,3535,JFK,CMH,0,25,11,0
2014,7,15,2224,2331,UA,N436UA,689,LGA,ORD,0,16,0,265
2014,7,15,1653,1835,UA,N837UA,711,LGA,ORD,0,14,4,39
2014,7,15,1434,1753,UA,N76265,1106,EWR,PBI,0,34,31,24
2014,7,15,1552,1701,UA,N16234,1250,LGA,ORD,0,15,0,0
2014,7,15,1430,1712,UA,N37427,1493,EWR,LAX,0,17,0,0
2014,7,15,1541,1828,US,N560UW,1908,LGA,CLT,0,51,40,0
2014,7,15,1754,1900,US,N967UW,2156,LGA,BOS,0,8,0,33
2014,7,15,1405,1646,US,N949UW,2183,LGA,DCA,0,5,85,0
2014,7,15,1907,2321,US,N550UW,425,JFK,CLT,37,5,120,0
2014,7,16,1057,1415,VX,N642VA,187,EWR,SFO,0,3,27,0
2014,7,16,1225,1616,B6,N547JB,971,LGA,FLL,0,100,50,0
2014,7,16,1629,1808,UA,N459UA,270,EWR,BOS,0,32,29,0
2014,7,16,1348,1656,UA,N48127,1179,EWR,MCO,0,136,22,0
2014,7,16,1342,1551,US,N170US,1843,LGA,CLT,0,7,6,40
2014,7,16,1748,2004,US,N187US,1851,LGA,CLT,30,7,6,3
2014,7,16,1534,1737,US,N578UW,1908,LGA,CLT,0,15,0,25
2014,7,16,1929,2131,US,N551UW,1995,LGA,CLT,0,3,0,23
2014,7,16,1747,1919,US,N963UW,2089,LGA,PHL,0,4,14,3
2014,7,16,1230,1345,US,N955UW,2146,LGA,BOS,0,1,5,29
2014,7,17,1509,1646,EV,N909EV,5713,LGA,IAD,0,34,10,0
2014,7,17,901,1226,UA,N415UA,253,EWR,SEA,0,6,18,0
2014,7,17,1654,1956,UA,N12109,1178,EWR,IAH,0,25,12,0
2014,7,17,1613,1920,UA,N426UA,412,LGA,IAH,0,74,14,0
2014,7,20,1255,1619,VX,N623VA,411,JFK,LAX,0,24,0,0
2014,7,20,1347,1545,MQ,N810MQ,3340,LGA,TYS,0,1,0,39
2014,7,20,1536,1842,MQ,N816MQ,3588,LGA,SDF,0,6,46,0
2014,7,20,907,1111,MQ,N810MQ,3419,LGA,DAY,0,29,9,8
2014,7,21,1714,1909,US,N667AW,1837,LGA,CLT,12,2,0,55
2014,7,21,1321,1520,US,N580UW,1843,LGA,CLT,0,2,0,20
2014,7,21,1801,1952,US,N568UW,1851,LGA,CLT,0,3,0,31
2014,7,21,1353,1739,DL,N916DE,2562,LGA,FLL,32,81,29,0
2014,7,23,2306,200,VX,N641VA,415,JFK,LAX,0,23,0,142
2014,7,23,2011,2257,US,N155UW,1995,LGA,CLT,45,67,0,0
2014,7,23,1757,1918,US,N957UW,2089,LGA,PHL,0,11,3,6
2014,7,23,2310,26,WN,N796SW,1420,EWR,BNA,0,197,0,84
2014,7,23,2154,2312,WN,N951WN,122,EWR,MDW,0,320,0,17
2014,7,23,2333,39,WN,N494WN,4253,EWR,MDW,0,31,0,103
2014,7,23,2205,2332,WN,N407WN,3345,EWR,STL,0,220,0,22
2014,7,23,1918,2235,WN,N484WN,1072,LGA,DEN,0,203,37,0
2014,7,23,2219,2322,WN,N787SA,2265,LGA,MDW,0,221,0,11
2014,7,23,2132,2306,WN,N735SA,3720,LGA,STL,0,23,0,78
2014,7,23,2235,158,AA,N788AA,163,JFK,SFO,0,44,0,99
2014,7,23,2144,59,AA,N795AA,293,JFK,LAX,0,29,0,106
2014,7,23,2218,2335,AA,N3BVAA,355,LGA,ORD,0,235,0,0
2014,7,23,2152,2314,AA,N3BYAA,363,LGA,ORD,0,114,0,0
2014,7,23,2206,2318,AA,N3HYAA,2314,JFK,BOS,0,22,0,96
2014,7,23,2234,120,B6,N178JB,1183,JFK,MCO,0,35,3,0
2014,7,23,2236,5,B6,N229JB,702,JFK,BUF,0,53,0,0
2014,7,23,100,155,B6,N317JB,1816,JFK,SYR,0,9,0,108
2014,7,23,2338,329,B6,N531JB,1203,JFK,SJU,0,34,0,32
2014,7,23,2246,153,B6,N566JB,1201,JFK,FLL,0,51,9,0
2014,7,23,2109,102,B6,N775JB,1205,JFK,PDX,0,19,44,0
2014,7,23,2259,210,B6,N644JB,71,JFK,SLC,0,144,0,0
2014,7,23,2058,113,B6,N809JB,161,JFK,SMF,0,98,57,0
2014,7,23,2348,243,B6,N827JB,1295,JFK,AUS,0,24,0,144
2014,7,23,2235,133,B6,N923JB,523,JFK,LAX,0,55,0,34
2014,7,23,1757,2307,DL,N727TW,415,JFK,SFO,0,87,75,0
2014,7,23,2213,111,DL,N187DN,427,JFK,LAX,0,46,0,3
2014,7,23,2333,49,DL,N342NB,459,JFK,BOS,0,6,0,80
2014,7,23,2124,2351,DL,N938DN,1247,LGA,ATL,0,24,3,0
2014,7,23,2312,135,B6,N608JB,611,JFK,LAS,0,6,0,74
2014,7,23,2219,113,DL,N3750D,2242,JFK,SAT,0,6,0,116
2014,7,23,2129,35,DL,N395DN,2323,JFK,LAS,0,10,13,14
2014,7,23,1951,2258,EV,N11140,4113,EWR,IND,0,136,51,0
2014,7,23,1954,2136,EV,N11164,4301,LGA,IAD,3,150,3,26
2014,7,23,2202,10,EV,N11187,4333,EWR,TUL,0,14,0,124
2014,7,23,2248,101,EV,N14993,4244,EWR,CVG,0,216,0,40
2014,7,23,2216,4,EV,N11165,4348,EWR,MSP,0,103,0,0
2014,7,23,2009,2331,EV,N14977,4361,EWR,TYS,73,4,73,24
2014,7,23,2149,2356,EV,N36915,4467,EWR,SDF,0,19,0,2
2014,7,23,2154,2352,EV,N13908,4543,EWR,DSM,0,70,0,31
2014,7,23,2139,2347,EV,N14148,4560,EWR,MCI,0,122,0,11
2014,7,23,2139,2,EV,N12157,4691,EWR,OMA,0,333,15,0
2014,7,23,2139,2328,EV,N11535,4672,EWR,STL,7,42,7,15
2014,7,23,1541,1825,EV,N836AS,5713,LGA,IAD,64,2,77,0
2014,7,23,2211,2356,EV,N14916,6178,EWR,STL,3,268,3,99
2014,7,23,1900,2245,F9,N219FR,507,LGA,DEN,0,139,89,7
2014,7,23,1518,1702,MQ,N531MQ,3029,LGA,STL,0,23,4,0
2014,7,23,1723,1909,MQ,N519MQ,3301,LGA,RDU,0,53,1,0
2014,7,23,1948,2247,MQ,N816MQ,3616,LGA,SDF,0,88,54,0
2014,7,23,2151,2339,MQ,N802MQ,3573,LGA,CMH,0,80,0,0
2014,7,23,2153,2334,MQ,N537MQ,3257,LGA,RDU,0,43,11,0
2014,7,23,2224,106,UA,N35407,1416,EWR,LAX,0,192,0,14
2014,7,23,2127,11,UA,N419UA,318,EWR,SAT,0,45,0,0
2014,7,23,2255,135,UA,N838UA,343,EWR,LAX,0,36,0,46
2014,7,23,2258,227,UA,N596UA,445,JFK,LAX,0,86,14,63
2014,7,23,2233,40,UA,N491UA,558,EWR,LAS,0,20,0,88
2014,7,23,2227,137,UA,N802UA,646,EWR,LAX,0,21,0,110
2014,7,23,2003,2310,UA,N849UA,689,LGA,ORD,0,178,82,0
2014,7,23,15,126,UA,N822UA,695,LGA,ORD,0,11,0,219
2014,7,23,1928,2357,UA,N27421,1047,EWR,SFO,0,26,53,0
2014,7,23,2128,57,UA,N24224,1071,EWR,BQN,0,27,0,0
2014,7,23,2203,26,UA,N76517,1128,LGA,IAH,0,53,0,94
2014,7,23,2127,26,UA,N457UA,234,EWR,PBI,0,84,10,184
2014,7,23,2130,25,UA,N482UA,237,EWR,PDX,0,73,0,37
2014,7,23,1941,2332,UA,N37420,1526,EWR,LAX,0,35,29,0
2014,7,23,2136,2254,UA,N25705,1554,EWR,ORD,0,253,0,0
2014,7,23,1337,1726,UA,N14231,1663,EWR,SFO,0,8,36,0
2014,7,23,2008,4,UA,N66828,1668,EWR,SFO,0,80,21,22
2014,7,23,2228,202,UA,N37466,1719,EWR,SJU,0,68,0,0
2014,7,23,2248,127,UA,N66814,1244,EWR,PBI,0,35,0,29
2014,7,24,1739,2037,US,N190UW,1851,LGA,CLT,0,2,48,29
2014,7,24,1825,1950,US,N944UW,2191,LGA,DCA,0,1,4,24
2014,7,24,1130,1438,VX,N837VA,409,JFK,LAX,0,18,0,0
2014,7,24,1932,2211,EV,N17984,4152,EWR,ATL,4,1,4,13
2014,7,24,1013,1508,UA,N34282,1519,EWR,STT,0,56,45,0
2014,7,24,1014,1501,UA,N38458,1740,EWR,SJU,0,64,49,0
2014,7,26,1642,1955,UA,N806UA,394,EWR,SFO,0,85,0,0
2014,7,26,1700,1833,EV,N11565,3267,EWR,ORF,9,86,9,25
2014,7,27,1610,1809,US,N949UW,2154,LGA,BOS,0,10,40,0
2014,7,27,9,354,B6,N517JB,1103,JFK,SJU,0,118,0,32
2014,7,27,1852,2154,DL,N977DL,1585,LGA,MCO,0,31,0,0
2014,7,27,1824,2019,EV,N12135,4310,LGA,CLE,5,10,5,9
2014,7,27,2023,2310,EV,N11187,4314,LGA,CLE,0,21,59,0
2014,7,27,1917,2219,DL,N359NW,884,LGA,DEN,0,122,39,0
2014,7,27,1243,1404,MQ,N818MQ,3591,LGA,RDU,0,27,0,2
2014,7,27,839,1017,UA,N491UA,556,EWR,CLE,0,38,0,0
2014,7,28,1923,2128,US,N542UW,1995,LGA,CLT,14,4,0,5
2014,7,28,1529,1643,US,N947UW,2152,LGA,BOS,0,4,2,25
2014,7,28,1751,1938,US,N948UW,2156,LGA,BOS,0,10,28,41
2014,7,28,2051,2232,US,N954UW,2162,LGA,BOS,0,2,27,49
2014,7,28,1744,1903,US,N967UW,2189,LGA,DCA,0,1,0,37
2014,7,28,2009,2334,VX,N838VA,415,JFK,LAX,0,19,0,0
2014,7,28,651,800,B6,N292JB,2180,EWR,BOS,0,22,0,0
2014,7,28,1138,1237,B6,N346JB,208,JFK,PWM,0,15,0,0
2014,7,28,2327,349,UA,N75429,1071,EWR,BQN,0,162,22,15
2014,7,29,1644,2041,VX,N844VA,27,JFK,SFO,0,21,0,0
2014,7,29,700,1010,VX,N632VA,399,JFK,LAX,0,15,0,0
2014,7,30,1822,1932,US,N954UW,2089,LGA,PHL,0,8,0,26
2014,7,30,726,1102,VX,N854VA,11,JFK,SFO,0,17,0,0
2014,7,30,1002,1211,MQ,N6EAMQ,3478,LGA,DTW,0,14,14,3
2014,7,31,700,1010,VX,N637VA,399,JFK,LAX,0,15,0,0
2014,7,31,1855,2013,WN,N289CT,4807,EWR,MDW,0,2,0,26
2014,7,31,832,1046,EV,N13538,4166,EWR,GSP,0,22,19,0
2014,8,1,1903,2142,AA,N3HMAA,1138,LGA,DFW,0,53,0,79
2014,8,1,1822,2109,B6,N651JB,359,JFK,BUR,0,22,0,0
2014,8,1,2057,2226,WN,N729SW,2288,LGA,CAK,0,9,0,97
2014,8,1,1859,2113,MQ,N802MQ,3616,LGA,SDF,0,1,9,38
2014,8,1,1807,2000,MQ,N528MQ,3631,LGA,DTW,0,180,0,0
2014,8,1,1426,1710,UA,N17126,1734,EWR,ORD,0,73,79,13
2014,8,1,1608,2044,UA,N590UA,257,JFK,SFO,0,38,79,0
2014,8,1,1600,1822,US,N672AW,1837,LGA,CLT,0,5,11,6
2014,8,1,1659,1836,US,N836AW,1896,LGA,PHL,0,16,6,68
2014,8,1,1830,1951,US,N956UW,2089,LGA,PHL,0,5,3,45
2014,8,1,1510,1658,US,N949UW,2152,LGA,BOS,0,10,36,0
2014,8,1,1841,1958,US,N959UW,2191,LGA,DCA,0,1,0,37
2014,8,1,1953,2237,UA,N23707,1075,EWR,SNA,0,22,0,51
2014,8,1,1920,2037,UA,N77261,1195,EWR,CLE,0,9,0,13
2014,8,1,2000,2314,UA,N78524,1295,EWR,SAN,0,30,10,107
2014,8,1,1452,1632,EV,N836AS,5712,JFK,IAD,0,23,16,0
2014,8,1,2012,2127,MQ,N801MQ,3099,LGA,ORF,0,5,0,23
